Symbol,Type,Sector,Mcap
KINGFA,Kingfa Science,Industrial Products Companies,
TIIL,Technocraf.Inds.,Industrial Products Companies,
BANSALWIRE,Bansal Wire Inds,Industrial Products Companies,
KRN,KRN Heat Exchan,Industrial Products Companies,
AGI,AGI Greenpac,Industrial Products Companies,
SUNFLAG,Sunflag Iron,Industrial Products Companies,
RPEL,Raghav Product.,Industrial Products Companies,
SWARAJENG,Swaraj Engines,Industrial Products Companies,
GREAVESCOT,Greaves Cotton,Industrial Products Companies,
PRECWIRE,Prec. Wires (I),Industrial Products Companies,
ELECTCAST,Electrost.Cast.,Industrial Products Companies,
GOODLUCK,Goodluck India,Industrial Products Companies,
UFLEX,Uflex,Industrial Products Companies,
KIRLOSIND,Kirloskar Indus.,Industrial Products Companies,
HARSHA,Harsha Engg Intl,Industrial Products Companies,
KSL,Kalyani Steels,Industrial Products Companies,
MANINDS,Man Industries,Industrial Products Companies,
UNIVCABLES,Universal Cables,Industrial Products Companies,
JISLJALEQS,Jain Irrigation,Industrial Products Companies,
PRINCEPIPE,Prince Pipes,Industrial Products Companies,
SAMBHV,Sambhv Steel,Industrial Products Companies,
TCPLPACK,TCPL Packaging,Industrial Products Companies,
VSSL,Vardhman Special,Industrial Products Companies,
VENUSPIPES,Venus Pipes,Industrial Products Companies,
POLYPLEX,Polyplex Corpn,Industrial Products Companies,
SBCL,Shivalik Bimetal,Industrial Products Companies,
500365,Welspun Special.,Industrial Products Companies,
JTLIND,JTL Industries,Industrial Products Companies,
XPROINDIA,XPRO India,Industrial Products Companies,
AEROFLEX,Aeroflex,Industrial Products Companies,
JAICORPLTD,Jai Corp,Industrial Products Companies,
JINDALPOLY,Jindal Poly Film,Industrial Products Companies,
STEELCAS,Steelcast,Industrial Products Companies,
MSPL,MSP Steel & Pow.,Industrial Products Companies,
RMDRIP,R M Drip & Sprin,Industrial Products Companies,
APCOTEXIND,Apcotex Industri,Industrial Products Companies,
HITECH,Hi-Tech Pipes,Industrial Products Companies,
PIXTRANS,Pix Transmission,Industrial Products Companies,
MOLDTKPAC,Mold-Tek Pack.,Industrial Products Companies,
RHETAN,Rhetan TMT Ltd,Industrial Products Companies,
COSMOFIRST,Cosmo First,Industrial Products Companies,
ADOR,Ador Welding,Industrial Products Companies,
544037,Amic Forging,Industrial Products Companies,
543230,Advait Energy,Industrial Products Companies,
523105,Cropster Agro,Industrial Products Companies,
COOLCAPS,Cool Caps,Industrial Products Companies,
DYCL,Dynamic Cables,Industrial Products Companies,
HUHTAMAKI,Huhtamaki India,Industrial Products Companies,
RAMASTEEL,Rama Steel Tubes,Industrial Products Companies,
VMARCIND,V-Marc India,Industrial Products Companies,
WENDT,Wendt India,Industrial Products Companies,
IFGLEXPOR,IFGL Refractori.,Industrial Products Companies,
MANAKCOAT,Manaksia Coated,Industrial Products Companies,
TINNARUBR,Tinna Rubber,Industrial Products Companies,
APOLLOPIPE,Apollo Pipes,Industrial Products Companies,
MAHASTEEL,Mahamaya Steel,Industrial Products Companies,
BHARATWIRE,Bharat Wire,Industrial Products Companies,
YUKEN,Yuken India,Industrial Products Companies,
QUADFUTURE,Quadrant Future,Industrial Products Companies,
543928,Cosmic CRF,Industrial Products Companies,
ROTO,Roto Pumps,Industrial Products Companies,
MONOLITH,Monolithisch Ind,Industrial Products Companies,
PARACABLES,Paramount Comm.,Industrial Products Companies,
HARIOMPIPE,Hariom Pipe,Industrial Products Companies,
TEMBO,Tembo Global,Industrial Products Companies,
BOROSCI,Borosil Scienti.,Industrial Products Companies,
STEELXIND,Steel Exchange,Industrial Products Companies,
MICEL,MIC Electronics,Industrial Products Companies,
DIFFNKG,Diffusion Eng,Industrial Products Companies,
ELECTHERM,Electrotherm(I),Industrial Products Companies,
ESTER,Ester Industries,Industrial Products Companies,
VILAS,Vilas Transcore,Industrial Products Companies,
SCODATUBES,Scoda Tubes,Industrial Products Companies,
531859,Oriental Rail,Industrial Products Companies,
AEROENTER,Aeroflex Enter.,Industrial Products Companies,
NELCAST,Nelcast,Industrial Products Companies,
GANDHITUBE,Gandhi Spl. Tube,Industrial Products Companies,
GRPLTD,GRP,Industrial Products Companies,
ORICONENT,Oricon Enterpris,Industrial Products Companies,
523160,Morganite Crucib,Industrial Products Companies,
SGIL,Synergy Green,Industrial Products Companies,
542669,BMW Industries,Industrial Products Companies,
RATNAVEER,Ratnaveer Precis,Industrial Products Companies,
SEJALLTD,Sejal Glass,Industrial Products Companies,
504731,Azad India,Industrial Products Companies,
539018,Beekay Steel Ind,Industrial Products Companies,
ARROWGREEN,Arrow Greentech,Industrial Products Companies,
POLYSIL,Polysil Irrigati,Industrial Products Companies,
SAHASRA,Sahasra Electro.,Industrial Products Companies,
MALLCOM,Mallcom (India),Industrial Products Companies,
TIRUPATI,Shree Tirupati,Industrial Products Companies,
KAMDHENU,Kamdhenu,Industrial Products Companies,
SHREERAMA,Sh. Rama Multi.,Industrial Products Companies,
504605,Uni Abex Alloy,Industrial Products Companies,
DPEL,Divine Power,Industrial Products Companies,
NAHARPOLY,Nahar Poly,Industrial Products Companies,
512453,Sh. Jagdamba Pol,Industrial Products Companies,
PYRAMID,Pyramid Technopl,Industrial Products Companies,
BAHETI,Baheti Recycling,Industrial Products Companies,
513511,Panchmahal Steel,Industrial Products Companies,
504746,Indian Link Ch.,Industrial Products Companies,
PPL,Prakash Pipes,Industrial Products Companies,
COMSYN,Commerl. Synbags,Industrial Products Companies,
ORIENTCER,Orient Ceratech,Industrial Products Companies,
TPLPLASTEH,TPL Plastech,Industrial Products Companies,
536974,Captain Polyplas,Industrial Products Companies,
504786,Inv.& Prec.Cast.,Industrial Products Companies,
SURAJLTD,Suraj,Industrial Products Companies,
515147,Haldyn Glass,Industrial Products Companies,
CGRAPHICS,Creative Graphic,Industrial Products Companies,
PREMIERPOL,Premier Polyfilm,Industrial Products Companies,
KANPRPLA,Kanpur Plastipa.,Industrial Products Companies,
544267,Subam Papers,Industrial Products Companies,
544434,Neetu Yoshi,Industrial Products Companies,
EUROBOND,Euro Panel,Industrial Products Companies,
513361,India Homes,Industrial Products Companies,
544541,Systematic Inds.,Industrial Products Companies,
543782,Sealmatic India,Industrial Products Companies,
513472,Simplex Castings,Industrial Products Companies,
TANKUP,Tankup Engi.,Industrial Products Companies,
MEGATHERM,Megatherm Indu.,Industrial Products Companies,
KRITI,Kriti Industries,Industrial Products Companies,
538715,Dhabriya Poly.,Industrial Products Companies,
BBTCL,B&B Triplewall,Industrial Products Companies,
544524,JD Cables,Industrial Products Companies,
RUBFILA,Rubfila Intl.,Industrial Products Companies,
TIRUPATIFL,Tirupati Forge,Industrial Products Companies,
AMCL,ANB Metal,Industrial Products Companies,
MANAKSIA,Manaksia,Industrial Products Companies,
517449,Magna Electrocas,Industrial Products Companies,
DENORA,DE Nora India,Industrial Products Companies,
540693,Shish Industries,Industrial Products Companies,
GEEKAYWIRE,Geekay Wires,Industrial Products Companies,
BALAJEE,Shree TirupatiBa,Industrial Products Companies,
530145,Kisan Mouldings,Industrial Products Companies,
BEDMUTHA,Bedmutha Indus.,Industrial Products Companies,
SUNLITE,Sunlite Recycli.,Industrial Products Companies,
543939,Kaka Industries,Industrial Products Companies,
DPWIRES,D P Wires,Industrial Products Companies,
534733,Aerpace Indus,Industrial Products Companies,
SHERA,Shera Energy,Industrial Products Companies,
HITECHCORP,Hitech Corp.,Industrial Products Companies,
HARRMALAYA,Harri. Malayalam,Industrial Products Companies,
522273,Ahm. Steelcraft,Industrial Products Companies,
541701,Supershakti Met.,Industrial Products Companies,
SKP,SKP Bearing,Industrial Products Companies,
JAYBEE,Jay Bee Laminati,Industrial Products Companies,
GSMFOILS,GSM Foils,Industrial Products Companies,
SHAH,Shah Metacorp,Industrial Products Companies,
533608,RDB Rasayans,Industrial Products Companies,
522292,Candour Techtex,Industrial Products Companies,
518075,Suraj Products,Industrial Products Companies,
ECOLINE,Ecoline Exim,Industrial Products Companies,
VMSTMT,VMS TMT,Industrial Products Companies,
MUNISH,Munish Forge,Industrial Products Companies,
KRISHCA,Krishca Strapp.,Industrial Products Companies,
508875,Nitin Castings,Industrial Products Companies,
ELGIRUBCO,Elgi Rubber Co,Industrial Products Companies,
CORDSCABLE,Cords Cable,Industrial Products Companies,
VSTL,Vibhor Steel,Industrial Products Companies,
539226,Rudra Global,Industrial Products Companies,
508941,Panasonic Carbon,Industrial Products Companies,
504903,Rathi Steel,Industrial Products Companies,
ENVIRO,Envirotech Sys.,Industrial Products Companies,
KALYANIFRG,Kalyani Forge,Industrial Products Companies,
AGARWALTUF,Agarwal Toughene,Industrial Products Companies,
VISAMAN,Visaman Global,Industrial Products Companies,
PSRAJ,P S Raj Steels,Industrial Products Companies,
WORTHPERI,Worth Peripheral,Industrial Products Companies,
526073,Galaxy Bearings,Industrial Products Companies,
543982,Quest Flow,Industrial Products Companies,
SHUBHSHREE,Shubhshree Bio.,Industrial Products Companies,
GRCL,Gayatri Rubbers,Industrial Products Companies,
526717,HCP Plastene,Industrial Products Companies,
PURVFLEXI,Purv Flexi,Industrial Products Companies,
KRITIKA,Kritika Wires,Industrial Products Companies,
AERONEU,Aeroflex Neu,Industrial Products Companies,
544330,Parmeshwar Metal,Industrial Products Companies,
544444,GLEN Industries,Industrial Products Companies,
EMMBI,Emmbi Industries,Industrial Products Companies,
RAJINDLTD,Rajputana Indu.,Industrial Products Companies,
531287,National Plastic,Industrial Products Companies,
544506,Sharvaya Metals,Industrial Products Companies,
PRIMECAB,Prime Cable Ind.,Industrial Products Companies,
BARFLEX,Barflex Polyfilm,Industrial Products Companies,
ALUWIND,Aluwind Infra,Industrial Products Companies,
538817,Captain Pipes,Industrial Products Companies,
530253,Rajas. Tube Mfg,Industrial Products Companies,
CENTEXT,Century Extrus.,Industrial Products Companies,
PLAZACABLE,Plaza Wires,Industrial Products Companies,
526981,Sh. Bajrang All.,Industrial Products Companies,
INCREDIBLE,Incredible Indus,Industrial Products Companies,
SCML,Sharp Chucks and,Industrial Products Companies,
ROYALARC,Royal Arc Ele.,Industrial Products Companies,
526703,Ecoplast,Industrial Products Companies,
544108,Gabriel Pet,Industrial Products Companies,
RAPPID,Rappid Valves,Industrial Products Companies,
526614,Expo Engineering,Industrial Products Companies,
513043,Remi Edelstahl,Industrial Products Companies,
514428,Hind.Adhesive,Industrial Products Companies,
AERON,Aeron Composites,Industrial Products Companies,
539219,Mauria Udyog,Industrial Products Companies,
TAINWALCHM,Tainwala Chem.,Industrial Products Companies,
544555,Ameenji Rubber,Industrial Products Companies,
526731,Bright Brothers,Industrial Products Companies,
501391,W H Brady,Industrial Products Companies,
SHRITECH,Shri Techtex,Industrial Products Companies,
544468,B. D. Industries,Industrial Products Companies,
517372,Gujarat Intrux,Industrial Products Companies,
513369,Krishanveer Forg,Industrial Products Companies,
SAMPANN,Sampann Utpadan,Industrial Products Companies,
531289,National Fitting,Industrial Products Companies,
544553,M P K Steels,Industrial Products Companies,
540082,Riddhi Steel,Industrial Products Companies,
513456,Kanishk Steel,Industrial Products Companies,
TEXMOPIPES,Texmo Pipes,Industrial Products Companies,
506863,Swadeshi Inds,Industrial Products Companies,
513307,Synthiko Foils,Industrial Products Companies,
MASTER,Master Component,Industrial Products Companies,
538546,Bansal Roofing,Industrial Products Companies,
513502,Baroda Extrusion,Industrial Products Companies,
LATTEYS,Latteys Industri,Industrial Products Companies,
DENEERS,De Neers Tools,Industrial Products Companies,
513709,Shilp Gravures,Industrial Products Companies,
SHAHALLOYS,Shah Alloys,Industrial Products Companies,
BHADORA,Bhadora Indust.,Industrial Products Companies,
504840,Kaira Can,Industrial Products Companies,
RPPL,Rajshree Polypac,Industrial Products Companies,
544554,KVS Castings,Industrial Products Companies,
MEGAFLEX,Mega Flex Plast.,Industrial Products Companies,
CLASSICEIL,Classic Electrod,Industrial Products Companies,
506979,Apt Packaging,Industrial Products Companies,
543229,Samrat Forgings,Industrial Products Companies,
509486,Caprihans India,Industrial Products Companies,
540078,Mitsu Chem Plast,Industrial Products Companies,
WOL3D,WOL 3D India,Industrial Products Companies,
MAL,Mangalam Alloys,Industrial Products Companies,
CUBEXTUB,Cubex Tubings,Industrial Products Companies,
SMLT,Sarthak Metals,Industrial Products Companies,
REXPIPES,Rex Pipes&Cables,Industrial Products Companies,
544047,Siyaram Recycli.,Industrial Products Companies,
543874,Maiden Forgings,Industrial Products Companies,
DCG,DCG Cables,Industrial Products Companies,
MCL,Madhav Copper,Industrial Products Companies,
530315,Hind.Tin Works,Industrial Products Companies,
UHTL,United Heat,Industrial Products Companies,
REFRACTORY,Refractory Shap.,Industrial Products Companies,
531671,Karnawati Innovation,Industrial Products Companies,
BEARDSELL,Beardsell,Industrial Products Companies,
530449,Rungta Irrigatn.,Industrial Products Companies,
PATTECH,Pattech Fitwell,Industrial Products Companies,
526137,Shetron,Industrial Products Companies,
RAJMET,Rajnandini Metal,Industrial Products Companies,
523186,B & A Packaging,Industrial Products Companies,
526638,Texel Industries,Industrial Products Companies,
HOLMARC,Holmarc Opto,Industrial Products Companies,
513337,Guj. Toolroom,Industrial Products Companies,
ZENITHSTL,Zenith Steel,Industrial Products Companies,
538706,Ultracab India,Industrial Products Companies,
543937,Alphalogic Indu,Industrial Products Companies,
543435,Clara Industries,Industrial Products Companies,
IDEALTECHO,Ideal Technopl.,Industrial Products Companies,
AMDIND,AMD Industries,Industrial Products Companies,
SURANI,Surani Steel Tub,Industrial Products Companies,
526492,Rishiroop,Industrial Products Companies,
JYOTIGLOBL,Jyoti Global,Industrial Products Companies,
513507,Guj. Containers,Industrial Products Companies,
513548,Sharda Ispat,Industrial Products Companies,
HILTON,Hilton Met.Forg.,Industrial Products Companies,
HISARMETAL,Hisar Met.Inds.,Industrial Products Companies,
530615,Garg Furnace,Industrial Products Companies,
543239,G M Polyplast,Industrial Products Companies,
524502,Raaj Medisafe,Industrial Products Companies,
502294,Nilachal Refract,Industrial Products Companies,
517431,Narmada Macplast,Industrial Products Companies,
544381,Super Iron,Industrial Products Companies,
VIGOR,Vigor Plast,Industrial Products Companies,
MPEL,Manas Polymers,Industrial Products Companies,
ARCIIL,ARC Insulation,Industrial Products Companies,
ORIENTLTD,Orient Press,Industrial Products Companies,
544351,Malpani Pipes,Industrial Products Companies,
544171,Storage Tech,Industrial Products Companies,
539527,Creative Casting,Industrial Products Companies,
DELTAMAGNT,Delta Manufact.,Industrial Products Companies,
AMEYA,Ameya Precision,Industrial Products Companies,
MARCO,Marco Cables,Industrial Products Companies,
PRAKASHSTL,Prakash Steelage,Industrial Products Companies,
SRIVASAVI,Srivasavi Adhes.,Industrial Products Companies,
534064,Alliance Integ.,Industrial Products Companies,
AUSL,Aditya Ultra,Industrial Products Companies,
LRRPL,Lead Reclaim,Industrial Products Companies,
500421,TPI India,Industrial Products Companies,
NIBL,NRB Indl Bearing,Industrial Products Companies,
517437,Dutron Polymers,Industrial Products Companies,
544412,3B Films,Industrial Products Companies,
540080,Dhatre Udyog,Industrial Products Companies,
516078,Jumbo Bag,Industrial Products Companies,
ABHAPOWER,Abha Power,Industrial Products Companies,
544520,Sampat Aluminium,Industrial Products Companies,
544035,Swashthik Plas.,Industrial Products Companies,
NMSTEEL,Newmalayalam St.,Industrial Products Companies,
SWASTIK,Swastik Pipe,Industrial Products Companies,
542503,Mahip Industries,Industrial Products Companies,
SUPREMEENG,Supreme Engg.,Industrial Products Companies,
539455,Aryavan Enterprise,Industrial Products Companies,
530095,Pradhin,Industrial Products Companies,
543765,Earthstahl &All.,Industrial Products Companies,
543285,Rajeshwari Cans,Industrial Products Companies,
543843,Command Polymers,Industrial Products Companies,
504648,Bombay Wire,Industrial Products Companies,
SPPPOLY,SPP Polymer,Industrial Products Companies,
544072,Aik Pipes & Poly,Industrial Products Companies,
531651,Natl. Gen. Inds.,Industrial Products Companies,
