Symbol	Type	Sector	Mcap
526873	Rajasthan Gases	Petroleum Products Companies	1
GULFPETRO	GP Petroleums	Petroleum Products Companies	1
544163	Greenhitech Ven.	Petroleum Products Companies	1
543805	Resgen	Petroleum Products Companies	1
532435	Sanmit Infra	Petroleum Products Companies	1
523232	Cont. Petroleums	Petroleum Products Companies	1
ARABIAN	Arabian Petrol.	Petroleum Products Companies	1
530053	Real Eco-Energy	Petroleum Products Companies	1
543400	Omnipotent	Petroleum Products Companies	1
SUNPHARMA	Sun Pharma.Inds.	Pharmaceuticals & Biotechnology Companies	1
DIVISLAB	Divi's Lab.	Pharmaceuticals & Biotechnology Companies	1
TORNTPHARM	Torrent Pharma.	Pharmaceuticals & Biotechnology Companies	1
CIPLA	Cipla	Pharmaceuticals & Biotechnology Companies	1
DRREDDY	Dr Reddy's Labs	Pharmaceuticals & Biotechnology Companies	1
LUPIN	Lupin	Pharmaceuticals & Biotechnology Companies	1
ZYDUSLIFE	Zydus Lifesci.	Pharmaceuticals & Biotechnology Companies	1
MANKIND	Mankind Pharma	Pharmaceuticals & Biotechnology Companies	1
AUROPHARMA	Aurobindo Pharma	Pharmaceuticals & Biotechnology Companies	1
ALKEM	Alkem Lab	Pharmaceuticals & Biotechnology Companies	1
ABBOTINDIA	Abbott India	Pharmaceuticals & Biotechnology Companies	1
GLENMARK	Glenmark Pharma.	Pharmaceuticals & Biotechnology Companies	1
LAURUSLABS	Laurus Labs	Pharmaceuticals & Biotechnology Companies	1
BIOCON	Biocon	Pharmaceuticals & Biotechnology Companies	1
GLAXO	Glaxosmi. Pharma	Pharmaceuticals & Biotechnology Companies	1
IPCALAB	Ipca Labs.	Pharmaceuticals & Biotechnology Companies	1
ANTHEM	Anthem Bioscienc	Pharmaceuticals & Biotechnology Companies	1
AJANTPHARM	Ajanta Pharma	Pharmaceuticals & Biotechnology Companies	1
GLAND	Gland Pharma	Pharmaceuticals & Biotechnology Companies	1
JBCHEPHARM	J B Chemicals &	Pharmaceuticals & Biotechnology Companies	1
EMCURE	Emcure Pharma	Pharmaceuticals & Biotechnology Companies	1
PPLPHARMA	Piramal Pharma	Pharmaceuticals & Biotechnology Companies	1
ASTRAZEN	Astrazeneca Phar	Pharmaceuticals & Biotechnology Companies	1
PFIZER	Pfizer	Pharmaceuticals & Biotechnology Companies	1
WOCKPHARMA	Wockhardt	Pharmaceuticals & Biotechnology Companies	1
NEULANDLAB	Neuland Labs.	Pharmaceuticals & Biotechnology Companies	1
ERIS	ERIS Lifescience	Pharmaceuticals & Biotechnology Companies	1
COHANCE	Cohance Life	Pharmaceuticals & Biotechnology Companies	1
ONESOURCE	OneSource Speci.	Pharmaceuticals & Biotechnology Companies	1
SAILIFE	Sai Life	Pharmaceuticals & Biotechnology Companies	1
APLLTD	Alembic Pharma	Pharmaceuticals & Biotechnology Companies	1
JUBLPHARMA	Jubilant Pharmo	Pharmaceuticals & Biotechnology Companies	1
NATCOPHARM	Natco Pharma	Pharmaceuticals & Biotechnology Companies	1
CAPLIPOINT	Caplin Point Lab	Pharmaceuticals & Biotechnology Companies	1
CONCORDBIO	Concord Biotech	Pharmaceuticals & Biotechnology Companies	1
ACUTAAS	Acutaas Chemical	Pharmaceuticals & Biotechnology Companies	1
GRANULES	Granules India	Pharmaceuticals & Biotechnology Companies	1
ALIVUS	Alivus Life	Pharmaceuticals & Biotechnology Companies	1
SANOFICONR	Sanofi Consumer	Pharmaceuticals & Biotechnology Companies	1
RUBICON	Rubicon Research	Pharmaceuticals & Biotechnology Companies	1
SANOFI	Sanofi India	Pharmaceuticals & Biotechnology Companies	1
PGHL	P & G Health Ltd	Pharmaceuticals & Biotechnology Companies	1
BLUEJET	Blue Jet Health	Pharmaceuticals & Biotechnology Companies	1
JSLL	Jeena Sikho	Pharmaceuticals & Biotechnology Companies	1
MARKSANS	Marksans Pharma	Pharmaceuticals & Biotechnology Companies	1
STAR	Strides Pharma	Pharmaceuticals & Biotechnology Companies	1
SUDEEPPHRM	Sudeep Pharma	Pharmaceuticals & Biotechnology Companies	1
FDC	FDC	Pharmaceuticals & Biotechnology Companies	1
AKUMS	Akums Drugs	Pharmaceuticals & Biotechnology Companies	1
AARTIPHARM	Aarti Pharma	Pharmaceuticals & Biotechnology Companies	1
SHILPAMED	Shilpa Medicare	Pharmaceuticals & Biotechnology Companies	1
SUPRIYA	Supriya Lifesci.	Pharmaceuticals & Biotechnology Companies	1
SEQUENT	Sequent Scien.	Pharmaceuticals & Biotechnology Companies	1
SPARC	SPARC	Pharmaceuticals & Biotechnology Companies	1
ZOTA	Zota Health Care	Pharmaceuticals & Biotechnology Companies	1
ORCHPHARMA	Orchid Pharma	Pharmaceuticals & Biotechnology Companies	1
GUJTHEM	Guj. Themis Bio.	Pharmaceuticals & Biotechnology Companies	1
INNOVACAP	Innova Captab	Pharmaceuticals & Biotechnology Companies	1
AARTIDRUGS	Aarti Drugs	Pharmaceuticals & Biotechnology Companies	1
RPGLIFE	RPG LifeScience.	Pharmaceuticals & Biotechnology Companies	1
SENORES	Senores Pharma.	Pharmaceuticals & Biotechnology Companies	1
GUFICBIO	Gufic BioScience	Pharmaceuticals & Biotechnology Companies	1
DCAL	Dishman Carbogen	Pharmaceuticals & Biotechnology Companies	1
ADVENZYMES	Advanced Enzyme	Pharmaceuticals & Biotechnology Companies	1
UNICHEMLAB	Unichem Labs.	Pharmaceuticals & Biotechnology Companies	1
HIKAL	Hikal	Pharmaceuticals & Biotechnology Companies	1
SMSPHARMA	SMS Pharma.	Pharmaceuticals & Biotechnology Companies	1
IOLCP	IOL Chemicals	Pharmaceuticals & Biotechnology Companies	1
SOLARA	Solara Active	Pharmaceuticals & Biotechnology Companies	1
MOREPENLAB	Morepen Labs.	Pharmaceuticals & Biotechnology Companies	1
INDOCO	Indoco Remedies	Pharmaceuticals & Biotechnology Companies	1
PANACEABIO	Panacea Biotec	Pharmaceuticals & Biotechnology Companies	1
NOVARTIND	Novartis India	Pharmaceuticals & Biotechnology Companies	1
AMRUTANJAN	Amrutanjan Healt	Pharmaceuticals & Biotechnology Companies	1
BLISSGVS	Bliss GVS Pharma	Pharmaceuticals & Biotechnology Companies	1
524632	Shukra Pharma.	Pharmaceuticals & Biotechnology Companies	1
BETA	Beta Drugs Ltd	Pharmaceuticals & Biotechnology Companies	1
WINDLAS	Windlas Biotech	Pharmaceuticals & Biotechnology Companies	1
SYNCOMF	Syncom Formul.	Pharmaceuticals & Biotechnology Companies	1
HESTERBIO	Hester Bios	Pharmaceuticals & Biotechnology Companies	1
JAGSNPHARM	Jagsonpal Pharma	Pharmaceuticals & Biotechnology Companies	1
SIGACHI	Sigachi Indust.	Pharmaceuticals & Biotechnology Companies	1
BAJAJHCARE	Bajaj Healthcare	Pharmaceuticals & Biotechnology Companies	1
VENUSREM	Venus Remedies	Pharmaceuticals & Biotechnology Companies	1
LINCOLN	Lincoln Pharma.	Pharmaceuticals & Biotechnology Companies	1
THEMISMED	Themis Medicare	Pharmaceuticals & Biotechnology Companies	1
539997	Kwality Pharma	Pharmaceuticals & Biotechnology Companies	1
539730	Fredun Pharma	Pharmaceuticals & Biotechnology Companies	1
SAKAR	Sakar Healthcare	Pharmaceuticals & Biotechnology Companies	1
WANBURY	Wanbury	Pharmaceuticals & Biotechnology Companies	1
ANUHPHR	Anuh Pharma	Pharmaceuticals & Biotechnology Companies	1
NGLFINE	NGL Fine Chem	Pharmaceuticals & Biotechnology Companies	1
ACCENTMIC	Accent Microcell	Pharmaceuticals & Biotechnology Companies	1
506414	Fermenta Biotec.	Pharmaceuticals & Biotechnology Companies	1
AHCL	Anlon Healthcare	Pharmaceuticals & Biotechnology Companies	1
INDSWFTLAB	Ind-Swift Labs.	Pharmaceuticals & Biotechnology Companies	1
REMUS	Remus Pharma.	Pharmaceuticals & Biotechnology Companies	1
541096	Bharat Parenter.	Pharmaceuticals & Biotechnology Companies	1
KOPRAN	Kopran	Pharmaceuticals & Biotechnology Companies	1
KILITCH	Kilitch Drugs	Pharmaceuticals & Biotechnology Companies	1
540737	Shree Ganesh Rem	Pharmaceuticals & Biotechnology Companies	1
INFLUX	Influx Health.	Pharmaceuticals & Biotechnology Companies	1
MEDICAMEQ	Medicamen Biotec	Pharmaceuticals & Biotechnology Companies	1
524731	Jenburkt Pharma	Pharmaceuticals & Biotechnology Companies	1
NECLIFE	Nectar Lifesci.	Pharmaceuticals & Biotechnology Companies	1
ALBERTDAVD	Albert David	Pharmaceuticals & Biotechnology Companies	1
MEDICO	Medico Remedies	Pharmaceuticals & Biotechnology Companies	1
524790	Everest Organics	Pharmaceuticals & Biotechnology Companies	1
530163	Kerala Ayurveda	Pharmaceuticals & Biotechnology Companies	1
HALEOSLABS	Haleos Labs Limited	Pharmaceuticals & Biotechnology Companies	1
AMANTA	Amanta Healthcar	Pharmaceuticals & Biotechnology Companies	1
VALIANTLAB	Valiant Laborato	Pharmaceuticals & Biotechnology Companies	1
INFINIUM	Infinium Pharma	Pharmaceuticals & Biotechnology Companies	1
543616	Trident Lifeline	Pharmaceuticals & Biotechnology Companies	1
ZIMLAB	Zim Laboratories	Pharmaceuticals & Biotechnology Companies	1
BAFNAPH	Bafna Pharma.	Pharmaceuticals & Biotechnology Companies	1
531739	Gennex Lab.	Pharmaceuticals & Biotechnology Companies	1
532039	Zenotech Lab.	Pharmaceuticals & Biotechnology Companies	1
BROOKS	Brooks Lab.	Pharmaceuticals & Biotechnology Companies	1
LYKALABS	Lyka Labs	Pharmaceuticals & Biotechnology Companies	1
SATKARTAR	Sat Kartar	Pharmaceuticals & Biotechnology Companies	1
531569	Sanjiv.Parant.	Pharmaceuticals & Biotechnology Companies	1
531173	Syschem (India)	Pharmaceuticals & Biotechnology Companies	1
524636	Oxygenta Pharma	Pharmaceuticals & Biotechnology Companies	1
AAREYDRUGS	Aarey Drugs	Pharmaceuticals & Biotechnology Companies	1
500009	Ambalal Sarabhai	Pharmaceuticals & Biotechnology Companies	1
524828	BDH Industries	Pharmaceuticals & Biotechnology Companies	1
NATCAPSUQ	Natural Capsules	Pharmaceuticals & Biotechnology Companies	1
BALAXI	Balaxi Pharma	Pharmaceuticals & Biotechnology Companies	1
531726	Panch.Organics	Pharmaceuticals & Biotechnology Companies	1
524572	Pharmaids Pharma	Pharmaceuticals & Biotechnology Companies	1
ALPA	Alpa Laboratorie	Pharmaceuticals & Biotechnology Companies	1
524506	Coral Labs.	Pharmaceuticals & Biotechnology Companies	1
530233	Auro Labs.	Pharmaceuticals & Biotechnology Companies	1
544409	Astonea Labs	Pharmaceuticals & Biotechnology Companies	1
500422	Transchem	Pharmaceuticals & Biotechnology Companies	1
KREBSBIO	Krebs Biochem	Pharmaceuticals & Biotechnology Companies	1
524202	Lactose (India)	Pharmaceuticals & Biotechnology Companies	1
514336	Genesis IBRC	Pharmaceuticals & Biotechnology Companies	1
SOTAC	Sotac Pharma.	Pharmaceuticals & Biotechnology Companies	1
QUESTLAB	Quest Laborato.	Pharmaceuticals & Biotechnology Companies	1
540686	Smruthi Organic	Pharmaceuticals & Biotechnology Companies	1
530313	Kimia Bioscien.	Pharmaceuticals & Biotechnology Companies	1
506128	Parnax Lab	Pharmaceuticals & Biotechnology Companies	1
543499	Achyut Healthcar	Pharmaceuticals & Biotechnology Companies	1
532384	Tyche Industries	Pharmaceuticals & Biotechnology Companies	1
PAR	Par Drugs & Che.	Pharmaceuticals & Biotechnology Companies	1
537536	Denis Chem Lab	Pharmaceuticals & Biotechnology Companies	1
BALPHARMA	Bal Pharma	Pharmaceuticals & Biotechnology Companies	1
544529	Aptus Pharma	Pharmaceuticals & Biotechnology Companies	1
538964	Mercury Labs	Pharmaceuticals & Biotechnology Companies	1
ACCPL	Accretion Pha.	Pharmaceuticals & Biotechnology Companies	1
CURIS	Curis Lifescien.	Pharmaceuticals & Biotechnology Companies	1
ZENITHDRUG	Zenith Drugs	Pharmaceuticals & Biotechnology Companies	1
VAISHALI	Vaishali Pharma	Pharmaceuticals & Biotechnology Companies	1
531398	Source Natural	Pharmaceuticals & Biotechnology Companies	1
512600	Astal Lab	Pharmaceuticals & Biotechnology Companies	1
524663	Bharat Immunolog	Pharmaceuticals & Biotechnology Companies	1
544353	Amwill Health	Pharmaceuticals & Biotechnology Companies	1
530125	Samrat Pharma	Pharmaceuticals & Biotechnology Companies	1
544445	Asston Pharmaceu	Pharmaceuticals & Biotechnology Companies	1
538965	Concord Drugs	Pharmaceuticals & Biotechnology Companies	1
506919	Makers Labs.	Pharmaceuticals & Biotechnology Companies	1
537253	Sunil Healthcare	Pharmaceuticals & Biotechnology Companies	1
541601	Rajnish Wellness	Pharmaceuticals & Biotechnology Companies	1
524322	Kabra Drugs	Pharmaceuticals & Biotechnology Companies	1
524661	Welcure Drugs	Pharmaceuticals & Biotechnology Companies	1
511509	Vivo Bio Tech	Pharmaceuticals & Biotechnology Companies	1
538634	Vasundhara Rasy.	Pharmaceuticals & Biotechnology Companies	1
543963	Shelter Pharma	Pharmaceuticals & Biotechnology Companies	1
531099	Checkpoint Trend	Pharmaceuticals & Biotechnology Companies	1
524516	Bacil Pharma	Pharmaceuticals & Biotechnology Companies	1
ONYX	Onyx Biotec	Pharmaceuticals & Biotechnology Companies	1
BIOFILCHEM	Biofil Chemicals	Pharmaceuticals & Biotechnology Companies	1
542724	Murae Organisor	Pharmaceuticals & Biotechnology Companies	1
530317	Godavari Drugs	Pharmaceuticals & Biotechnology Companies	1
523620	Phaarmasia	Pharmaceuticals & Biotechnology Companies	1
524711	Vista Pharma.	Pharmaceuticals & Biotechnology Companies	1
LASA	Lasa Supergeneri	Pharmaceuticals & Biotechnology Companies	1
524238	Guj. Inject(Ker)	Pharmaceuticals & Biotechnology Companies	1
523144	Medi Caps	Pharmaceuticals & Biotechnology Companies	1
WALPAR	Walpar Nutrition	Pharmaceuticals & Biotechnology Companies	1
MANGALAM	Mangalam Drugs	Pharmaceuticals & Biotechnology Companies	1
511523	Veerhealth Care	Pharmaceuticals & Biotechnology Companies	1
543594	Dipna Pharmachem	Pharmaceuticals & Biotechnology Companies	1
JFLLIFE	JFL Life	Pharmaceuticals & Biotechnology Companies	1
VINEETLAB	Vineet Laborator	Pharmaceuticals & Biotechnology Companies	1
524703	Sandu Pharma.	Pharmaceuticals & Biotechnology Companies	1
540694	ANG Lifesciences	Pharmaceuticals & Biotechnology Companies	1
524314	Guj. Terce Labs.	Pharmaceuticals & Biotechnology Companies	1
530991	Roopa Industries	Pharmaceuticals & Biotechnology Companies	1
MONOPHARMA	Mono Pharmacare	Pharmaceuticals & Biotechnology Companies	1
MEDIORG	Medicamen Organ.	Pharmaceuticals & Biotechnology Companies	1
VILINBIO	Vilin Bio Med	Pharmaceuticals & Biotechnology Companies	1
542934	Chandra Bhagat	Pharmaceuticals & Biotechnology Companies	1
539470	Shree Ganesh Bio	Pharmaceuticals & Biotechnology Companies	1
524400	Ishita Drugs	Pharmaceuticals & Biotechnology Companies	1
531521	Desh Rakshak	Pharmaceuticals & Biotechnology Companies	1
530665	Zenith Health	Pharmaceuticals & Biotechnology Companies	1
531210	Colinz Labs	Pharmaceuticals & Biotechnology Companies	1
SUNREST	Sunrest Lifescie	Pharmaceuticals & Biotechnology Companies	1
524727	Span Divergent	Pharmaceuticals & Biotechnology Companies	1
506365	Starsource Multitrade	Pharmaceuticals & Biotechnology Companies	1
531015	Venmax Drugs	Pharmaceuticals & Biotechnology Companies	1
542678	Cian Healthcare	Pharmaceuticals & Biotechnology Companies	1
540359	Parmax Pharma	Pharmaceuticals & Biotechnology Companies	1
ORTINGLOBE	Ortin Global	Pharmaceuticals & Biotechnology Companies	1
531762	Unjha Formul.	Pharmaceuticals & Biotechnology Companies	1
524606	Beryl Drugs	Pharmaceuticals & Biotechnology Companies	1
524752	Decipher Labs	Pharmaceuticals & Biotechnology Companies	1
530057	Vivanza Biosci.	Pharmaceuticals & Biotechnology Companies	1
539206	Genomic Valley	Pharmaceuticals & Biotechnology Companies	1
524546	Satiate Agri	Pharmaceuticals & Biotechnology Companies	1
539680	Ganga Pharma.	Pharmaceuticals & Biotechnology Companies	1
530207	Brawn Biotech	Pharmaceuticals & Biotechnology Companies	1
531219	Shyama Computro.	Pharmaceuticals & Biotechnology Companies	1
524604	Adline Chem Lab	Pharmaceuticals & Biotechnology Companies	1
531686	MPS Pharmaa	Pharmaceuticals & Biotechnology Companies	1
531207	Cresanto Global	Pharmaceuticals & Biotechnology Companies	1
NTPC	NTPC	Power Companies	1
ADANIPOWER	Adani Power	Power Companies	1
POWERGRID	Power Grid Corpn	Power Companies	1
ADANIGREEN	Adani Green	Power Companies	1
TATAPOWER	Tata Power Co.	Power Companies	1
ADANIENSOL	Adani Energy Sol	Power Companies	1
JSWENERGY	JSW Energy	Power Companies	1
NHPC	NHPC Ltd	Power Companies	1
NTPCGREEN	NTPC Green Ene.	Power Companies	1
TORNTPOWER	Torrent Power	Power Companies	1
NLCINDIA	NLC India	Power Companies	1
SJVN	SJVN	Power Companies	1
CESC	CESC	Power Companies	1
INDIGRID	IndiGrid Trust	Power Companies	1
RPOWER	Reliance Power	Power Companies	1
NAVA	Nava	Power Companies	1
JPPOWER	JP Power Ven.	Power Companies	1
ACMESOLAR	ACME Solar Hold.	Power Companies	1
PGINVIT	Powergrid Infra.	Power Companies	1
KPIGREEN	KPI Green Energy	Power Companies	1
GMRP&UI	GMR Urban	Power Companies	1
INOXGREEN	Inox Green	Power Companies	1
RELINFRA	Reliance Infra.	Power Companies	1
RTNPOWER	RattanIndia Pow.	Power Companies	1
PTC	PTC India	Power Companies	1
SEITINVIT	Sustainable Ener	Power Companies	1
543620	Insolation Ener	Power Companies	1
GIPCL	Guj Inds. Power	Power Companies	1
KPEL	K.P. Energy	Power Companies	1
ANZEN	Anzen IYEP Trust	Power Companies	1
UEL	Ujaas Energy	Power Companies	1
GREENPOWER	Orient Green	Power Companies	1
DPSCLTD	India Power Corp	Power Companies	1
INDOWIND	Indowind Energy	Power Companies	1
SURANAT&P	Surana Telecom	Power Companies	1
539337	Waaree Tech.	Power Companies	1
526025	Globus Power	Power Companies	1
ENERGYDEV	Energy Devl.Co.	Power Companies	1
541445	Waa Solar	Power Companies	1
KARMAENG	Karma Energy Ltd	Power Companies	1
535719	Ampvolts	Power Companies	1
539013	Gita Renewable	Power Companies	1
534612	Advance Meter.	Power Companies	1
503657	Veer Energy	Power Companies	1
523222	SRM Energy Ltd	Power Companies	1
536709	IND Renewable	Power Companies	1
NAVNETEDUL	Navneet Educat.	Printing & Publication Companies	1
REPRO	Repro India	Printing & Publication Companies	1
SCHAND	S Chand & Compan	Printing & Publication Companies	1
CHETANA	Chetana Educa.	Printing & Publication Companies	1
541503	Unick Fix-A-Form	Printing & Publication Companies	1
INFOMEDIA	Infomedia Press	Printing & Publication Companies	1
531413	Kiran Print Pack	Printing & Publication Companies	1
530787	Inland Printers	Printing & Publication Companies	1
526841	Shakti Press	Printing & Publication Companies	1
DLF	DLF	Realty Companies	1
LODHA	Lodha Developers	Realty Companies	1
PRESTIGE	Prestige Estates	Realty Companies	1
GODREJPROP	Godrej Propert.	Realty Companies	1
PHOENIXLTD	Phoenix Mills	Realty Companies	1
OBEROIRLTY	Oberoi Realty	Realty Companies	1
KRT	Knowledge Realty	Realty Companies	1
EMBASSY	Embassy Off.REIT	Realty Companies	1
MINDSPACE	Mindspace Busine	Realty Companies	1
NXST	Nexus Select	Realty Companies	1
BRIGADE	Brigade Enterpr.	Realty Companies	1
BIRET	Brookfield India	Realty Companies	1
ANANTRAJ	Anant Raj	Realty Companies	1
SOBHA	Sobha	Realty Companies	1
SIGNATURE	SignatureGlobal	Realty Companies	1
EMBDL	Embassy Develop	Realty Companies	1
MAHLIFE	Mahindra Life.	Realty Companies	1
LOTUSDEV	Sri Lotus	Realty Companies	1
MAXESTATES	Max Estates	Realty Companies	1
RUSTOMJEE	Keystone Realtor	Realty Companies	1
KALPATARU	Kalpat.	Realty Companies	1
GANESHHOU	Ganesh Housing	Realty Companies	1
SUNTECK	Sunteck Realty	Realty Companies	1
PURVA	Puravankara	Realty Companies	1
TARC	TARC Ltd	Realty Companies	1
HUBTOWN	Hubtown	Realty Companies	1
AJMERA	Ajmera Realty	Realty Companies	1
MARATHON	Marathon Nextgen	Realty Companies	1
AGIIL	AGI Infra	Realty Companies	1
KOLTEPATIL	Kolte Patil Dev.	Realty Companies	1
RAYMONDREL	Raymond Realty	Realty Companies	1
ASHIANA	Ashiana Housing	Realty Companies	1
RAYMOND	Raymond	Realty Companies	1
ARKADE	Arkade	Realty Companies	1
ARVSMART	Arvind SmartSp.	Realty Companies	1
504882	National Standar	Realty Companies	1
ALEMBICLTD	Alembic	Realty Companies	1
543542	Kesar India	Realty Companies	1
UNITECH	Unitech	Realty Companies	1
508929	Avishkar Infra	Realty Companies	1
SHRIRAMPPS	Shriram Properti	Realty Companies	1
ARIHANTSUP	Arihant Super.	Realty Companies	1
504000	Elpro Internatio	Realty Companies	1
SURAJEST	Suraj Estate	Realty Companies	1
OMAXE	Omaxe	Realty Companies	1
531381	Arih.Found.Hsg.	Realty Companies	1
538668	Meghna Infracon	Realty Companies	1
VASCONEQ	Vascon Engineers	Realty Companies	1
533285	RDB Infrastruc.	Realty Companies	1
ELDEHSG	Eldeco Housing	Realty Companies	1
SIL	Standard Inds.	Realty Companies	1
505650	Skyline Millars	Realty Companies	1
526117	Shervani Indl Sy	Realty Companies	1
531273	Radhe Develop.	Realty Companies	1
531080	Shri Krishna	Realty Companies	1
531802	Prerna Infra.	Realty Companies	1
526727	Garnet Construct	Realty Companies	1
LPDC	Landmark Prop.	Realty Companies	1
523007	Ansal Buildwell	Realty Companies	1
539767	Mega Nirman	Realty Companies	1
502901	Jamshri Realty	Realty Companies	1
507828	Ansal Housing	Realty Companies	1
511411	Shristi Infra	Realty Companies	1
531328	Kretto Syscon	Realty Companies	1
503349	Victoria Mills	Realty Companies	1
539522	Grovy India	Realty Companies	1
532159	Trescon	Realty Companies	1
GOLDENTOBC	Golden Tobacco	Realty Companies	1
532005	Sam Industries	Realty Companies	1
HOMESFY	Homesfy Realty	Realty Companies	1
531822	Rodium Realty	Realty Companies	1
ANSALAPI	Ansal Properties	Realty Companies	1
543598	Shantidoot Infra	Realty Companies	1
503229	Simplex Realty	Realty Companies	1
542046	Vivid Mercantile	Realty Companies	1
COUNCODOS	Country Condo	Realty Companies	1
530695	Prime Property	Realty Companies	1
503776	Modipon	Realty Companies	1
502445	Citadel Realty	Realty Companies	1
538576	Bhanderi Infra.	Realty Companies	1
531814	Tirupati Sarjan	Realty Companies	1
521228	Tatia Global	Realty Companies	1
532723	MPDL Ltd	Realty Companies	1
531968	IITL Projects	Realty Companies	1
511176	Parshwanath Corp	Realty Companies	1
531583	Rap Corp	Realty Companies	1
543745	SVS Ventures	Realty Companies	1
531416	Narendra Prop.	Realty Companies	1
521149	Prime Urban	Realty Companies	1
531574	Vas Infra.	Realty Companies	1
531909	Croissance Ltd	Realty Companies	1
523566	Martin Burn	Realty Companies	1
511131	Kamanwala Housin	Realty Companies	1
531552	RTCL	Realty Companies	1
534338	Max Heights	Realty Companies	1
513173	Steel Strips Inf	Realty Companies	1
514332	Neo Infracon	Realty Companies	1
539189	Adhbhut Infra.	Realty Companies	1
530821	SSPDL Ltd	Realty Companies	1
538794	Jet Solar	Realty Companies	1
ETERNAL	Eternal Ltd	Retailing Companies	1
DMART	Avenue Super.	Retailing Companies	1
TRENT	Trent	Retailing Companies	1
SWIGGY	Swiggy	Retailing Companies	1
NAUKRI	Info Edg.(India)	Retailing Companies	1
NYKAA	FSN E-Commerce	Retailing Companies	1
LENSKART	Lenskart Solut.	Retailing Companies	1
VMM	Vishal Mega Mart	Retailing Companies	1
URBANCO	Urban Company	Retailing Companies	1
ABLBL	A B Lifestyle	Retailing Companies	1
FIRSTCRY	Brainbees Solut.	Retailing Companies	1
MANYAVAR	Vedant Fashions	Retailing Companies	1
CARTRADE	Cartrade Tech	Retailing Companies	1
INDIAMART	Indiamart Inter.	Retailing Companies	1
MEDPLUS	Medplus Health	Retailing Companies	1
ABFRL	Aditya Bir. Fas.	Retailing Companies	1
V2RETAIL	V2 Retail	Retailing Companies	1
ARVINDFASN	Arvind Fashions.	Retailing Companies	1
AVL	Aditya Vision	Retailing Companies	1
JUSTDIAL	Just Dial	Retailing Companies	1
VMART	V-Mart Retail	Retailing Companies	1
RTNINDIA	RattanIndia Ent	Retailing Companies	1
CRIZAC	Crizac	Retailing Companies	1
ENTERO	Entero Healthcar	Retailing Companies	1
EMIL	Electronics Mart	Retailing Companies	1
SHOPERSTOP	Shoppers Stop	Retailing Companies	1
542727	City Pulse Multi	Retailing Companies	1
GOCOLORS	Go Fashion (I)	Retailing Companies	1
KALAMANDIR	Sai Silks	Retailing Companies	1
STYLEBAAZA	Baazar Style	Retailing Companies	1
MATRIMONY	Matrimony.com	Retailing Companies	1
543787	Macfos	Retailing Companies	1
PATELRMART	Patel Retail	Retailing Companies	1
MUFTI	Credo Brands	Retailing Companies	1
543746	Logica Infoway	Retailing Companies	1
SPENCERS	Spencer's Retail	Retailing Companies	1
524622	iStreet Network	Retailing Companies	1
BCONCEPTS	Brand Concepts	Retailing Companies	1
540956	Bhatia Communic.	Retailing Companies	1
539788	Khemani Distrib.	Retailing Companies	1
SHANKARA	Shankara Build.	Retailing Companies	1
OSIAHYPER	Osia Hyper Reta.	Retailing Companies	1
538890	M K Exim India	Retailing Companies	1
WOMANCART	Womancart	Retailing Companies	1
539277	Alstone Textiles	Retailing Companies	1
PRAXIS	Praxis Home	Retailing Companies	1
KORE	Jay Jalaram Tech	Retailing Companies	1
ISFT	Intrasoft Tech.	Retailing Companies	1
544514	Jay Ambe Super.	Retailing Companies	1
539661	Ace Men	Retailing Companies	1
544464	Umiya Mobile	Retailing Companies	1
543262	MRP Agro	Retailing Companies	1
DIGIDRIVE	Digidrive Dist.	Retailing Companies	1
FONEBOX	Fonebox Retail	Retailing Companies	1
FCONSUMER	Future Consumer	Retailing Companies	1
KLL	Kaushalya	Retailing Companies	1
ONDOOR	On Door Concepts	Retailing Companies	1
540146	Aditya Consumer	Retailing Companies	1
543637	Pace E-Commerce	Retailing Companies	1
534623	Jupiter Info.	Retailing Companies	1
FEL	Future Enterp.	Retailing Companies	1
CELLPOINT	Cell Point	Retailing Companies	1
FLFL	Future Lifestyle	Retailing Companies	1
543941	Ahasolar Technol	Retailing Companies	1
541865	Add-Shop E-Reta.	Retailing Companies	1
543521	Fone4 Communica.	Retailing Companies	1
540615	7NR Retail Ltd	Retailing Companies	1
RETAIL	JHS Svend.Retail	Retailing Companies	1
539599	Kotia Enterprise	Retailing Companies	1
539519	Sattva Sukun	Retailing Companies	1
521105	Olympia Industri	Retailing Companies	1
FELDVR	Future Ent. DVR	Retailing Companies	1
CBAZAAR	Net Avenue	Retailing Companies	1
534708	Shanti Guru Inds	Retailing Companies	1
541703	Raconteur Global	Retailing Companies	1
544173	Finelistings Tec	Retailing Companies	1
543613	Mafia Trends	Retailing Companies	1
538765	JLA Infraville	Retailing Companies	1
539673	Radhagobind Comm	Retailing Companies	1
ITI	ITI	Telecom - Equipment & Accessories Companies	1
TEJASNET	Tejas Networks	Telecom - Equipment & Accessories Companies	1
OPTIEMUS	Optiemus Infra.	Telecom - Equipment & Accessories Companies	1
STLTECH	Sterlite Tech.	Telecom - Equipment & Accessories Companies	1
526775	Valiant Commun.	Telecom - Equipment & Accessories Companies	1
523411	ADC India	Telecom - Equipment & Accessories Companies	1
BIRLACABLE	Birla Cable	Telecom - Equipment & Accessories Companies	1
KAVDEFENCE	Kavveri Defence	Telecom - Equipment & Accessories Companies	1
FROG	Frog Innovations	Telecom - Equipment & Accessories Companies	1
